-3.667860689110732236e-02 -1.649274601787649496e-03 7.377028633134739444e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.626856620020962874e-02 -1.502874846299371040e-03 7.377029742172803495e+00 -4.579785325730690719e-05 -4.024677698730378186e-04 -4.201924412352917032e-05
-3.605858841071349352e-02 -8.961154668618782123e-04 7.377027206519206182e+00 -4.660392990137742593e-04 -1.139695021095920614e-03 -2.130558295035058403e-04
-3.689049566683051673e-02 8.898610440040047960e-05 7.377015276081187345e+00 -1.272065717398254041e-03 -1.964343066831869804e-03 -5.315763105282659369e-04
-4.475061141962936861e-02 1.963016720686153269e-03 7.376961611605804769e+00 -2.123184903542197841e-03 -1.901178074592391187e-03 -8.943447458564308039e-04
-4.859218457769328564e-02 8.094910851112685837e-03 7.376842743054912610e+00 -2.200282277344512392e-03 -1.730636823478738130e-03 -1.633681946565645852e-03
-4.806226131482765201e-02 2.797644779783673916e-02 7.374597976779802444e+00 -1.978357634187574883e-03 -1.609167330802676373e-03 -1.915301054995709922e-03
-4.905815097072516173e-02 3.094684417163832968e-02 7.335284126285590567e+00 -1.968088916955873860e-03 -1.531893239166079185e-03 -1.136855674978854477e-03
-5.033628232432953153e-02 2.801405463337748938e-02 7.259219921978002255e+00 -2.805520975452791173e-03 -1.835485241064373305e-03 -2.129914423046209287e-04
-5.172598298143727541e-02 2.408895187577112657e-02 7.248224803961539564e+00 -4.029418169702973784e-03 -2.415738173860378958e-03 -1.701108760072526406e-04
-5.300239797570101274e-02 1.931277776683831132e-02 7.244525718665603797e+00 -4.786556434331780581e-03 -2.812619331109151091e-03 -7.908318940390936030e-04
-5.402504526393666490e-02 1.328963658957068444e-02 7.236713531217964679e+00 -4.635630652135225988e-03 -2.831754023221150392e-03 -2.177653533438822942e-03
-5.478323970467550985e-02 6.166569933086610798e-03 7.240361183581742743e+00 -3.376678706533264764e-03 -2.267814188368897244e-03 -3.773917468535972503e-03
-5.515672773817954094e-02 -1.646663641125373310e-03 7.243903882473900602e+00 -1.608306798122807312e-03 -1.566063971711627529e-03 -5.109043562449967421e-03
-5.507279124268545101e-02 -9.931354214886974410e-03 7.249029916263760143e+00 -9.528889716952249761e-05 -1.258476924224539691e-03 -5.756683761932532978e-03
-5.446772423535954644e-02 -1.806889525085417919e-02 7.256114888783755212e+00 7.987796109222611339e-04 -1.692830669801268471e-03 -5.354858579861991423e-03
-5.333455562504542391e-02 -2.554532451499992238e-02 7.265013949010407757e+00 1.218836603384314569e-03 -2.724299879948667222e-03 -3.754149235619387310e-03
-5.170952852797238569e-02 -3.181600728085955815e-02 7.275331072914326569e+00 1.328732404880426064e-03 -3.075180867741188206e-03 -1.332680087222204868e-03
-4.963634759792535933e-02 -3.650232829398292883e-02 7.286583954792046569e+00 1.253771707460467474e-03 -2.330423279449986024e-03 1.338200202504997039e-03
-4.722725008801172825e-02 -3.925085106815795477e-02 7.298293290115585918e+00 1.057717600746970951e-03 -9.428924468538028457e-04 3.816629476042285220e-03
-4.465900447383469585e-02 -3.987336786448597570e-02 7.310008602607474870e+00 8.437435195722988021e-04 4.652001847189301794e-04 5.361767355251142661e-03
-4.219632427683082249e-02 -3.840032535258283003e-02 7.321382810715335587e+00 9.442431890702853532e-04 1.634087463985340813e-03 5.717970346130420503e-03
-4.012388661258646516e-02 -3.501721311622492394e-02 7.332148361167567074e+00 1.608766667405777968e-03 2.300016648698922049e-03 4.973577781222300251e-03
-3.879469351720506859e-02 -3.003044678846619048e-02 7.342085054763658469e+00 2.870819953161510372e-03 2.361455075934386534e-03 3.306969301151812136e-03
-3.850246501621459871e-02 -2.395154524506574317e-02 7.350992977591615407e+00 4.523706164255164759e-03 2.336217475463900264e-03 8.593147082626302049e-04
-3.935938858682126729e-02 -1.732724108927687079e-02 7.358681707329931321e+00 5.526862391844028152e-03 2.356745885591679350e-03 -1.732067696264290692e-03
-4.130407631444745625e-02 -1.066520682098468474e-02 7.364978475991977191e+00 5.663952375584543376e-03 2.523310673706988163e-03 -3.955304786174444753e-03
-4.417685026862635395e-02 -4.395482156564282407e-03 7.369709625118284535e+00 5.162961222064207066e-03 2.793326368649757044e-03 -5.460941108147722954e-03
-4.764835786502213955e-02 1.216571760444796384e-03 7.372711473962590745e+00 4.024812873658604670e-03 2.576873870089500373e-03 -5.650577830233297419e-03
-5.129404554391336912e-02 6.216051815662398082e-03 7.373847206172597701e+00 2.552700373796000857e-03 1.844272563286379011e-03 -4.427821821731428749e-03
-5.462917939427916481e-02 1.084710243490168320e-02 7.373046400583066706e+00 9.101734380225267934e-04 9.172640272019529214e-04 -2.330269270043167345e-03
